name,Age,G,GS,MP,FG,FGA,FGP,Three_P,Three_PA,Three_PP,Two_P,Two_PA,Two_PP,eFGP,FT,FTA,FTP,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,year,place,team,team_abbr
Nolan Smith,23,44,4,541,67,180,0.372,13,45,0.289,54,135,0.4,0.408,20,28,0.714,17,39,56,62,18,3,42,55,167,2012,Portland,Trail Blazers,POR
Luke Babbitt,22,40,4,537,71,173,0.41,43,100,0.43,28,73,0.384,0.535,17,20,0.85,16,79,95,16,10,4,27,46,202,2012,Portland,Trail Blazers,POR
Craig Smith,28,47,0,464,59,117,0.504,0,1,0.0,59,116,0.509,0.504,38,53,0.717,33,77,110,19,16,5,24,55,156,2012,Portland,Trail Blazers,POR
Joel Przybilla,32,27,19,449,22,48,0.458,0,0,0.0,22,48,0.458,0.458,11,18,0.611,29,109,138,6,4,16,22,66,55,2012,Portland,Trail Blazers,POR
Jonny Flynn,22,18,1,281,34,90,0.378,8,25,0.32,26,65,0.4,0.422,18,25,0.72,7,24,31,68,3,1,27,15,94,2012,Portland,Trail Blazers,POR
Elliot Williams,22,24,0,149,37,74,0.5,8,27,0.296,29,47,0.617,0.554,6,18,0.333,7,12,19,6,6,3,5,18,88,2012,Portland,Trail Blazers,POR
Hasheem Thabeet,24,15,3,116,8,18,0.444,0,0,0.0,8,18,0.444,0.444,13,20,0.65,15,20,35,0,1,8,8,15,29,2012,Portland,Trail Blazers,POR
Chris Johnson,26,20,0,93,11,23,0.478,0,0,0.0,11,23,0.478,0.478,10,12,0.833,8,10,18,1,1,8,7,20,32,2012,Portland,Trail Blazers,POR
Armon Johnson,22,1,0,5,1,1,1.0,0,0,0.0,1,1,1.0,1.0,0,0,0.0,0,1,1,0,1,0,1,0,2,2012,Portland,Trail Blazers,POR
Kevin Love,23,55,55,2145,474,1059,0.448,105,282,0.372,369,777,0.475,0.497,379,460,0.824,226,508,734,111,47,28,128,152,1432,2012,Minnesota,Timberwolves,MIN
Luke Ridnour,30,53,53,1750,242,550,0.44,49,152,0.322,193,398,0.485,0.485,106,119,0.891,19,122,141,252,56,16,96,136,639,2012,Minnesota,Timberwolves,MIN
Wesley Johnson,24,65,64,1469,158,397,0.398,53,169,0.314,105,228,0.461,0.465,24,34,0.706,24,153,177,59,35,48,60,115,393,2012,Minnesota,Timberwolves,MIN
Derrick Williams,20,66,15,1418,205,498,0.412,37,138,0.268,168,360,0.467,0.449,136,195,0.697,77,234,311,38,30,31,77,95,583,2012,Minnesota,Timberwolves,MIN
Ricky Rubio,21,41,31,1404,139,389,0.357,32,94,0.34,107,295,0.363,0.398,126,157,0.803,21,150,171,336,91,8,131,97,436,2012,Minnesota,Timberwolves,MIN
Nikola Peković,26,47,35,1264,256,454,0.564,0,0,0.0,256,454,0.564,0.564,139,187,0.743,181,165,346,31,29,31,87,98,651,2012,Minnesota,Timberwolves,MIN
Martell Webster,25,47,26,1140,115,272,0.423,37,109,0.339,78,163,0.479,0.491,57,72,0.792,42,126,168,40,31,17,46,86,324,2012,Minnesota,Timberwolves,MIN
Michael Beasley,23,47,7,1087,221,497,0.445,38,101,0.376,183,396,0.462,0.483,61,95,0.642,39,168,207,45,18,19,80,83,541,2012,Minnesota,Timberwolves,MIN
J.J. Barea,27,41,11,1032,167,418,0.4,53,143,0.371,114,275,0.415,0.463,76,98,0.776,14,100,114,232,21,0,103,61,463,2012,Minnesota,Timberwolves,MIN
Wayne Ellington,24,51,4,973,122,302,0.404,35,108,0.324,87,194,0.448,0.462,32,40,0.8,14,85,99,33,26,10,26,56,311,2012,Minnesota,Timberwolves,MIN
Anthony Tolliver,26,51,0,882,71,182,0.39,25,101,0.248,46,81,0.568,0.459,41,55,0.745,50,103,153,22,18,19,35,86,208,2012,Minnesota,Timberwolves,MIN
Anthony Randolph,22,34,5,517,94,200,0.47,0,1,0.0,94,199,0.472,0.47,64,84,0.762,42,81,123,19,13,35,40,56,252,2012,Minnesota,Timberwolves,MIN
Darko Miličić,26,29,23,472,59,130,0.454,0,0,0.0,59,130,0.454,0.454,16,37,0.432,35,62,97,17,9,25,32,59,134,2012,Minnesota,Timberwolves,MIN
Malcolm Lee,21,19,0,243,23,59,0.39,2,10,0.2,21,49,0.429,0.407,14,17,0.824,9,17,26,31,8,4,17,22,62,2012,Minnesota,Timberwolves,MIN
Brad Miller,35,15,1,146,9,27,0.333,7,15,0.467,2,12,0.167,0.463,10,12,0.833,4,15,19,24,4,2,12,10,35,2012,Minnesota,Timberwolves,MIN
Pau Gasol,31,65,65,2430,459,917,0.501,7,27,0.259,452,890,0.508,0.504,204,261,0.782,183,495,678,237,37,88,142,127,1129,2012,Los Angeles,Lakers,LAL
Kobe Bryant,33,58,58,2232,574,1336,0.43,87,287,0.303,487,1049,0.464,0.462,381,451,0.845,66,247,313,264,69,18,204,105,1616,2012,Los Angeles,Lakers,LAL
Andrew Bynum,24,60,60,2112,444,796,0.558,1,5,0.2,443,791,0.56,0.558,234,338,0.692,192,517,709,85,27,116,152,104,1123,2012,Los Angeles,Lakers,LAL
Metta World Peace,32,64,45,1720,183,465,0.394,56,189,0.296,127,276,0.46,0.454,71,115,0.617,71,147,218,140,69,27,69,137,493,2012,Los Angeles,Lakers,LAL
Matt Barnes,31,63,16,1440,175,387,0.452,46,138,0.333,129,249,0.518,0.512,95,128,0.742,97,247,344,126,35,48,73,152,491,2012,Los Angeles,Lakers,LAL
Steve Blake,31,53,5,1237,101,268,0.377,53,158,0.335,48,110,0.436,0.476,21,27,0.778,9,76,85,175,39,2,72,75,276,2012,Los Angeles,Lakers,LAL
Derek Fisher,37,43,43,1101,92,240,0.383,24,74,0.324,68,166,0.41,0.433,44,53,0.83,10,82,92,142,40,3,58,85,252,2012,Los Angeles,Lakers,LAL
Troy Murphy,31,59,0,956,77,171,0.45,28,67,0.418,49,104,0.471,0.532,6,9,0.667,40,151,191,51,15,16,26,98,188,2012,Los Angeles,Lakers,LAL
Josh McRoberts,24,50,6,718,56,118,0.475,3,7,0.429,53,111,0.477,0.487,23,36,0.639,61,110,171,51,15,18,31,74,138,2012,Los Angeles,Lakers,LAL
Ramon Sessions,25,23,19,701,101,211,0.479,17,35,0.486,84,176,0.477,0.519,72,101,0.713,14,73,87,142,17,2,59,37,291,2012,Los Angeles,Lakers,LAL
Andrew Goudelock,23,40,0,419,68,174,0.391,28,75,0.373,40,99,0.404,0.471,11,12,0.917,5,26,31,20,4,0,21,32,175,2012,Los Angeles,Lakers,LAL
Devin Ebanks,22,24,12,396,37,89,0.416,0,9,0.0,37,80,0.463,0.416,23,35,0.657,26,28,54,12,11,6,18,26,97,2012,Los Angeles,Lakers,LAL
Jason Kapono,30,27,0,269,21,55,0.382,8,27,0.296,13,28,0.464,0.455,4,4,1.0,2,12,14,11,3,0,6,21,54,2012,Los Angeles,Lakers,LAL
Darius Morris,21,19,0,169,18,42,0.429,4,9,0.444,14,33,0.424,0.476,6,9,0.667,2,14,16,21,2,0,19,16,46,2012,Los Angeles,Lakers,LAL
Jordan Hill,24,7,1,82,14,30,0.467,0,0,0.0,14,30,0.467,0.467,5,8,0.625,14,17,31,2,5,6,7,11,33,2012,Los Angeles,Lakers,LAL
Luke Walton,31,9,0,65,6,14,0.429,0,4,0.0,6,10,0.6,0.429,0,0,0.0,6,8,14,5,2,0,2,9,12,2012,Los Angeles,Lakers,LAL
Christian Eyenga,22,1,0,19,3,6,0.5,0,1,0.0,3,5,0.6,0.5,2,2,1.0,1,1,2,1,0,1,1,0,8,2012,Los Angeles,Lakers,LAL
Blake Griffin,22,66,66,2392,561,1022,0.549,2,16,0.125,559,1006,0.556,0.55,244,468,0.521,218,499,717,210,54,48,150,216,1368,2012,Los Angeles,Clippers,LAC
Chris Paul,26,60,60,2181,425,890,0.478,79,213,0.371,346,677,0.511,0.522,260,302,0.861,42,171,213,543,152,4,124,138,1189,2012,Los Angeles,Clippers,LAC
Caron Butler,31,63,63,1871,287,705,0.407,92,257,0.358,195,448,0.435,0.472,87,107,0.813,44,186,230,78,52,9,77,123,753,2012,Los Angeles,Clippers,LAC
DeAndre Jordan,23,66,66,1798,206,326,0.632,0,1,0.0,206,325,0.634,0.632,74,141,0.525,202,344,546,17,30,134,74,189,486,2012,Los Angeles,Clippers,LAC
Randy Foye,28,65,48,1682,256,644,0.398,127,329,0.386,129,315,0.41,0.496,73,85,0.859,25,113,138,146,46,24,73,130,712,2012,Los Angeles,Clippers,LAC
Mo Williams,29,52,1,1472,260,611,0.426,93,239,0.389,167,372,0.449,0.502,72,80,0.9,23,76,99,160,51,7,86,103,685,2012,Los Angeles,Clippers,LAC
Kenyon Martin,34,42,0,940,97,220,0.441,3,13,0.231,94,207,0.454,0.448,20,54,0.37,49,132,181,18,44,43,32,103,217,2012,Los Angeles,Clippers,LAC
Reggie Evans,31,56,0,771,34,72,0.472,0,0,0.0,34,72,0.472,0.472,36,71,0.507,100,171,271,17,31,6,44,118,104,2012,Los Angeles,Clippers,LAC
Chauncey Billups,35,20,20,607,83,228,0.364,48,125,0.384,35,103,0.34,0.469,85,95,0.895,4,46,50,80,9,3,38,40,299,2012,Los Angeles,Clippers,LAC
Nick Young,26,22,3,518,76,193,0.394,30,85,0.353,46,108,0.426,0.472,32,39,0.821,11,25,36,10,14,6,24,51,214,2012,Los Angeles,Clippers,LAC
Eric Bledsoe,22,40,1,464,49,126,0.389,6,30,0.2,43,96,0.448,0.413,28,44,0.636,22,43,65,66,31,14,47,58,132,2012,Los Angeles,Clippers,LAC
Ryan Gomes,29,32,2,425,31,95,0.326,4,29,0.138,27,66,0.409,0.347,8,11,0.727,14,47,61,12,16,0,15,34,74,2012,Los Angeles,Clippers,LAC
Bobby Simmons,31,28,0,418,28,90,0.311,20,60,0.333,8,30,0.267,0.422,4,7,0.571,17,38,55,11,15,3,10,41,80,2012,Los Angeles,Clippers,LAC
Brian Cook,31,16,0,121,11,49,0.224,5,27,0.185,6,22,0.273,0.276,4,4,1.0,4,19,23,2,2,4,4,26,31,2012,Los Angeles,Clippers,LAC
Trey Thompkins,21,24,0,119,24,61,0.393,4,13,0.308,20,48,0.417,0.426,5,7,0.714,4,20,24,3,3,3,6,10,57,2012,Los Angeles,Clippers,LAC
Solomon Jones,27,10,0,96,1,8,0.125,0,0,0.0,1,8,0.125,0.125,4,5,0.8,11,6,17,2,4,5,5,12,6,2012,Los Angeles,Clippers,LAC
Courtney Fortson,23,4,0,46,5,12,0.417,1,4,0.25,4,8,0.5,0.458,6,9,0.667,4,4,8,5,0,0,5,3,17,2012,Los Angeles,Clippers,LAC
Travis Leslie,21,10,0,45,5,14,0.357,0,0,0.0,5,14,0.357,0.357,4,9,0.444,6,3,9,5,2,2,2,4,14,2012,Los Angeles,Clippers,LAC
Tyreke Evans,22,63,61,2162,408,900,0.453,20,99,0.202,388,801,0.484,0.464,201,258,0.779,64,225,289,283,84,29,171,136,1037,2012,Sacramento,Kings,SAC
DeMarcus Cousins,21,64,62,1950,448,999,0.448,2,14,0.143,446,985,0.453,0.449,262,373,0.702,265,438,703,102,93,75,170,257,1160,2012,Sacramento,Kings,SAC
Marcus Thornton,24,51,51,1780,352,803,0.438,107,310,0.345,245,493,0.497,0.505,141,163,0.865,84,104,188,98,71,12,84,111,952,2012,Sacramento,Kings,SAC
Jason Thompson,25,64,47,1657,237,443,0.535,0,2,0.0,237,441,0.537,0.535,109,181,0.602,166,277,443,79,43,44,68,149,583,2012,Sacramento,Kings,SAC
Isaiah Thomas,22,65,37,1656,256,571,0.448,83,219,0.379,173,352,0.491,0.521,154,185,0.832,48,120,168,266,53,8,105,121,749,2012,Sacramento,Kings,SAC
John Salmons,32,46,32,1250,141,345,0.409,33,112,0.295,108,233,0.464,0.457,29,45,0.644,20,114,134,93,37,7,45,77,344,2012,Sacramento,Kings,SAC
Jimmer Fredette,22,61,7,1135,172,446,0.386,78,216,0.361,94,230,0.409,0.473,40,48,0.833,17,56,73,108,30,3,67,73,462,2012,Sacramento,Kings,SAC
Chuck Hayes,28,54,9,1039,73,170,0.429,0,2,0.0,73,168,0.435,0.429,26,39,0.667,72,162,234,77,36,17,50,111,172,2012,Sacramento,Kings,SAC
Francisco García,30,49,3,798,86,229,0.376,38,131,0.29,48,98,0.49,0.459,24,30,0.8,11,88,99,31,36,37,22,73,234,2012,Sacramento,Kings,SAC
Donté Greene,23,53,7,777,108,266,0.406,25,105,0.238,83,161,0.516,0.453,44,55,0.8,19,114,133,34,18,29,32,67,285,2012,Sacramento,Kings,SAC
J.J. Hickson,23,35,9,644,64,173,0.37,0,1,0.0,64,172,0.372,0.37,37,58,0.638,67,110,177,22,18,17,39,44,165,2012,Sacramento,Kings,SAC
Travis Outlaw,27,39,5,500,60,175,0.343,16,60,0.267,44,115,0.383,0.389,31,46,0.674,19,42,61,16,19,21,20,34,167,2012,Sacramento,Kings,SAC
Terrence Williams,24,18,0,369,65,141,0.461,8,27,0.296,57,114,0.5,0.489,21,34,0.618,11,63,74,55,16,6,33,19,159,2012,Sacramento,Kings,SAC
Hassan Whiteside,22,18,0,109,12,27,0.444,0,0,0.0,12,27,0.444,0.444,5,12,0.417,16,23,39,0,3,15,5,12,29,2012,Sacramento,Kings,SAC
Tyler Honeycutt,21,15,0,88,8,24,0.333,1,3,0.333,7,21,0.333,0.354,3,5,0.6,3,11,14,7,4,3,2,3,20,2012,Sacramento,Kings,SAC
Marcin Gortat,27,66,66,2114,427,769,0.555,0,2,0.0,427,767,0.557,0.555,163,251,0.649,185,474,659,59,48,99,90,142,1017,2012,Phoenix,Suns,PHO
Jared Dudley,26,65,60,2020,312,643,0.485,80,209,0.383,232,434,0.535,0.547,119,164,0.726,95,206,301,112,49,19,72,107,823,2012,Phoenix,Suns,PHO
Steve Nash,37,62,62,1961,295,555,0.532,55,141,0.39,240,414,0.58,0.581,127,142,0.894,26,160,186,664,38,8,229,53,772,2012,Phoenix,Suns,PHO
Channing Frye,28,64,59,1669,255,613,0.416,91,263,0.346,164,350,0.469,0.49,73,82,0.89,71,308,379,88,42,70,63,176,674,2012,Phoenix,Suns,PHO
Shannon Brown,26,59,19,1400,251,598,0.42,68,188,0.362,183,410,0.446,0.477,80,99,0.808,38,119,157,69,44,15,64,66,650,2012,Phoenix,Suns,PHO
Grant Hill,39,49,46,1378,201,451,0.446,14,53,0.264,187,398,0.47,0.461,83,109,0.761,29,142,171,107,41,29,65,88,499,2012,Phoenix,Suns,PHO
Markieff Morris,22,63,7,1227,174,436,0.399,43,124,0.347,131,312,0.42,0.448,76,106,0.717,69,210,279,65,41,42,70,179,467,2012,Phoenix,Suns,PHO
Robin Lopez,23,64,0,895,124,269,0.461,0,0,0.0,124,269,0.461,0.461,100,140,0.714,90,119,209,20,18,60,43,128,348,2012,Phoenix,Suns,PHO
Sebastian Telfair,26,60,1,895,141,342,0.412,33,105,0.314,108,237,0.456,0.461,53,67,0.791,20,71,91,138,41,12,68,120,368,2012,Phoenix,Suns,PHO
Michael Redd,32,51,2,770,144,360,0.4,42,132,0.318,102,228,0.447,0.458,88,111,0.793,14,63,77,33,13,0,37,29,418,2012,Phoenix,Suns,PHO
Ronnie Price,28,36,8,517,49,130,0.377,13,44,0.295,36,86,0.419,0.427,20,25,0.8,18,38,56,67,34,3,46,72,131,2012,Phoenix,Suns,PHO
Hakim Warrick,29,35,0,503,74,180,0.411,1,10,0.1,73,170,0.429,0.414,76,99,0.768,31,61,92,30,8,3,36,35,225,2012,Phoenix,Suns,PHO
Josh Childress,28,34,0,491,48,99,0.485,4,24,0.167,44,75,0.587,0.505,0,2,0.0,31,64,95,34,14,6,9,38,100,2012,Phoenix,Suns,PHO
David Lee,28,57,57,2121,464,922,0.503,0,5,0.0,464,917,0.506,0.503,219,280,0.782,171,374,545,162,54,22,149,179,1147,2012,Golden State,Warriors,GSW
Brandon Rush,26,65,1,1717,235,469,0.501,99,219,0.452,136,250,0.544,0.607,65,82,0.793,33,218,251,88,35,58,68,64,634,2012,Golden State,Warriors,GSW
Dorell Wright,26,61,61,1650,222,526,0.422,105,292,0.36,117,234,0.5,0.522,80,98,0.816,60,218,278,94,58,26,51,97,629,2012,Golden State,Warriors,GSW
Klay Thompson,21,66,29,1608,318,718,0.443,111,268,0.414,207,450,0.46,0.52,79,91,0.868,24,137,161,133,49,20,103,155,826,2012,Golden State,Warriors,GSW
Monta Ellis,26,37,37,1365,305,704,0.433,50,156,0.321,255,548,0.465,0.469,151,186,0.812,16,111,127,223,56,12,123,84,811,2012,Golden State,Warriors,GSW
Nate Robinson,27,51,9,1192,205,484,0.424,66,181,0.365,139,303,0.459,0.492,94,113,0.832,15,85,100,231,59,2,75,118,570,2012,Golden State,Warriors,GSW
Dominic McGuire,26,64,6,1127,94,210,0.448,0,4,0.0,94,206,0.456,0.448,39,53,0.736,73,173,246,110,44,36,56,104,227,2012,Golden State,Warriors,GSW
Charles Jenkins,22,51,28,893,130,291,0.447,3,20,0.15,127,271,0.469,0.452,34,39,0.872,8,60,68,170,33,6,60,85,297,2012,Golden State,Warriors,GSW
Ekpe Udoh,24,38,6,827,82,185,0.443,0,0,0.0,82,185,0.443,0.443,46,64,0.719,58,89,147,31,25,65,35,115,210,2012,Golden State,Warriors,GSW
Andris Biedriņš,25,47,35,739,39,64,0.609,0,0,0.0,39,64,0.609,0.609,1,9,0.111,45,131,176,16,23,45,14,125,79,2012,Golden State,Warriors,GSW
Stephen Curry,23,26,23,732,145,296,0.49,55,121,0.455,90,175,0.514,0.583,38,47,0.809,15,73,88,138,39,8,65,62,383,2012,Golden State,Warriors,GSW
Richard Jefferson,31,22,3,580,71,169,0.42,33,79,0.418,38,90,0.422,0.518,24,35,0.686,8,68,76,33,12,7,18,38,199,2012,Golden State,Warriors,GSW
Jeremy Tyler,20,42,23,568,88,209,0.421,0,1,0.0,88,208,0.423,0.421,29,52,0.558,54,86,140,16,16,20,36,84,205,2012,Golden State,Warriors,GSW
Mickell Gladness,25,18,7,224,24,56,0.429,0,0,0.0,24,56,0.429,0.429,6,12,0.5,13,34,47,3,3,19,4,24,54,2012,Golden State,Warriors,GSW
Kwame Brown,29,9,3,187,21,40,0.525,0,0,0.0,21,40,0.525,0.525,15,34,0.441,16,41,57,4,8,0,14,21,57,2012,Golden State,Warriors,GSW
Chris Wright,23,24,1,186,23,45,0.511,0,0,0.0,23,45,0.511,0.511,24,31,0.774,19,26,45,4,7,13,8,22,70,2012,Golden State,Warriors,GSW
Mikki Moore,36,7,0,118,9,20,0.45,0,0,0.0,9,20,0.45,0.45,6,7,0.857,7,15,22,5,3,3,7,24,24,2012,Golden State,Warriors,GSW
Ish Smith,23,6,1,63,12,30,0.4,2,5,0.4,10,25,0.4,0.433,1,2,0.5,2,7,9,9,4,0,1,4,27,2012,Golden State,Warriors,GSW
Earl Barron,30,2,0,9,2,4,0.5,0,0,0.0,2,4,0.5,0.5,0,0,0.0,1,0,1,0,0,0,0,5,4,2012,Golden State,Warriors,GSW
Keith Benson,23,3,0,9,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,2,1,3,0,0,0,0,0,0,2012,Golden State,Warriors,GSW
Luis Scola,31,66,66,2067,436,888,0.491,0,3,0.0,436,885,0.493,0.491,153,198,0.773,122,306,428,140,35,24,153,214,1025,2012,Houston,Rockets,HOU
Chandler Parsons,23,63,57,1804,248,549,0.452,60,178,0.337,188,371,0.507,0.506,43,78,0.551,90,210,300,134,73,29,81,142,599,2012,Houston,Rockets,HOU
Courtney Lee,26,58,26,1757,251,580,0.433,87,217,0.401,164,363,0.452,0.508,71,86,0.826,26,133,159,88,68,22,64,106,660,2012,Houston,Rockets,HOU
Goran Dragić,25,66,28,1752,277,600,0.462,68,202,0.337,209,398,0.525,0.518,153,190,0.805,53,115,168,351,85,10,157,166,775,2012,Houston,Rockets,HOU
Kyle Lowry,25,47,38,1510,210,513,0.409,79,211,0.374,131,302,0.434,0.486,171,198,0.864,37,176,213,310,73,14,130,133,670,2012,Houston,Rockets,HOU
Patrick Patterson,22,64,1,1483,225,511,0.44,0,3,0.0,225,508,0.443,0.44,40,57,0.702,112,174,286,53,27,36,49,113,490,2012,Houston,Rockets,HOU
Samuel Dalembert,30,65,45,1446,200,395,0.506,0,1,0.0,200,394,0.508,0.506,90,113,0.796,158,298,456,33,37,111,82,162,490,2012,Houston,Rockets,HOU
Chase Budinger,23,58,9,1298,208,471,0.442,88,219,0.402,120,252,0.476,0.535,54,70,0.771,38,179,217,74,29,7,55,65,558,2012,Houston,Rockets,HOU
Kevin Martin,28,40,40,1264,222,537,0.413,78,225,0.347,144,312,0.462,0.486,160,179,0.894,13,93,106,110,28,3,70,70,682,2012,Houston,Rockets,HOU
Jordan Hill,24,32,7,469,68,135,0.504,0,3,0.0,68,132,0.515,0.504,25,39,0.641,47,108,155,14,9,21,24,60,161,2012,Houston,Rockets,HOU
Marcus Camby,37,19,13,458,61,126,0.484,2,5,0.4,59,121,0.488,0.492,11,26,0.423,52,124,176,32,17,29,10,38,135,2012,Houston,Rockets,HOU
Terrence Williams,24,12,0,181,20,57,0.351,8,19,0.421,12,38,0.316,0.421,6,12,0.5,2,26,28,10,4,1,10,16,54,2012,Houston,Rockets,HOU
Jonny Flynn,22,11,0,135,12,41,0.293,2,9,0.222,10,32,0.313,0.317,11,14,0.786,1,7,8,28,3,1,9,8,37,2012,Houston,Rockets,HOU
Marcus Morris,22,17,0,126,16,54,0.296,2,17,0.118,14,37,0.378,0.315,6,8,0.75,5,11,16,3,2,2,4,12,40,2012,Houston,Rockets,HOU
Earl Boykins,35,8,0,111,12,36,0.333,2,9,0.222,10,27,0.37,0.361,13,15,0.867,0,11,11,17,1,0,7,5,39,2012,Houston,Rockets,HOU
Greg Smith,21,8,0,69,7,11,0.636,0,0,0.0,7,11,0.636,0.636,0,0,0.0,5,15,20,1,2,5,1,17,14,2012,Houston,Rockets,HOU
Jeff Adrien,25,8,0,63,7,16,0.438,0,0,0.0,7,16,0.438,0.438,7,12,0.583,5,17,22,1,0,2,2,13,21,2012,Houston,Rockets,HOU
Courtney Fortson,23,6,0,49,6,20,0.3,2,9,0.222,4,11,0.364,0.35,4,6,0.667,2,5,7,5,3,0,5,2,18,2012,Houston,Rockets,HOU
Hasheem Thabeet,24,5,0,23,3,3,1.0,0,0,0.0,3,3,1.0,1.0,0,0,0.0,1,6,7,0,0,2,0,5,6,2012,Houston,Rockets,HOU
Dirk Nowitzki,33,62,62,2079,473,1034,0.457,78,212,0.368,395,822,0.481,0.495,318,355,0.896,46,372,418,136,42,30,117,129,1342,2012,Dallas,Mavericks,DAL
Jason Terry,34,63,1,2000,357,830,0.43,138,365,0.378,219,465,0.471,0.513,98,111,0.883,16,133,149,226,73,11,127,69,950,2012,Dallas,Mavericks,DAL
Shawn Marion,33,63,63,1919,288,646,0.446,20,68,0.294,268,578,0.464,0.461,74,93,0.796,145,320,465,132,67,36,98,87,670,2012,Dallas,Mavericks,DAL
Vince Carter,35,61,40,1542,223,542,0.411,74,205,0.361,149,337,0.442,0.48,95,115,0.826,32,173,205,139,56,25,84,134,615,2012,Dallas,Mavericks,DAL
Jason Kidd,38,48,48,1379,99,273,0.363,79,223,0.354,20,50,0.4,0.507,22,28,0.786,15,183,198,264,82,10,91,83,299,2012,Dallas,Mavericks,DAL
Rodrigue Beaubois,23,53,12,1151,188,445,0.422,38,132,0.288,150,313,0.479,0.465,58,69,0.841,19,132,151,152,56,28,70,98,472,2012,Dallas,Mavericks,DAL
Brendan Haywood,32,54,54,1146,118,228,0.518,0,0,0.0,118,228,0.518,0.518,45,96,0.469,139,185,324,19,24,54,46,121,281,2012,Dallas,Mavericks,DAL
Ian Mahinmi,25,61,12,1139,130,238,0.546,0,1,0.0,130,237,0.549,0.546,94,147,0.639,108,181,289,12,38,31,50,176,354,2012,Dallas,Mavericks,DAL
Delonte West,28,44,33,1060,166,360,0.461,27,76,0.355,139,284,0.489,0.499,62,70,0.886,13,88,101,139,58,11,76,67,421,2012,Dallas,Mavericks,DAL
Lamar Odom,32,50,4,1027,123,349,0.352,28,111,0.252,95,238,0.399,0.393,58,98,0.592,36,172,208,83,20,18,52,97,332,2012,Dallas,Mavericks,DAL
Brandan Wright,24,49,0,791,144,233,0.618,0,1,0.0,144,232,0.621,0.618,52,82,0.634,62,112,174,13,22,63,21,61,340,2012,Dallas,Mavericks,DAL
Brian Cardinal,34,44,0,277,14,55,0.255,10,49,0.204,4,6,0.667,0.345,5,6,0.833,4,30,34,16,8,2,8,38,43,2012,Dallas,Mavericks,DAL
Dominique Jones,23,33,1,268,29,73,0.397,1,8,0.125,28,65,0.431,0.404,29,37,0.784,9,35,44,42,10,5,28,28,88,2012,Dallas,Mavericks,DAL
Yi Jianlian,24,30,0,203,31,82,0.378,3,10,0.3,28,72,0.389,0.396,14,21,0.667,12,37,49,5,7,8,14,23,79,2012,Dallas,Mavericks,DAL
Sean Williams,25,8,0,65,12,16,0.75,0,0,0.0,12,16,0.75,0.75,5,6,0.833,9,4,13,2,1,5,7,14,29,2012,Dallas,Mavericks,DAL
Kelenna Azubuike,28,3,0,18,3,8,0.375,1,3,0.333,2,5,0.4,0.438,0,0,0.0,0,0,0,0,1,0,4,1,7,2012,Dallas,Mavericks,DAL
Rudy Gay,25,65,65,2422,485,1067,0.455,54,173,0.312,431,894,0.482,0.48,208,263,0.791,130,287,417,147,95,55,161,138,1232,2012,Memphis,Grizzlies,MEM
Marc Gasol,27,65,65,2370,357,740,0.482,1,12,0.083,356,728,0.489,0.483,237,317,0.748,120,459,579,204,62,121,121,201,952,2012,Memphis,Grizzlies,MEM
Mike Conley,24,62,61,2174,296,684,0.433,60,159,0.377,236,525,0.45,0.477,136,158,0.861,22,134,156,404,136,11,125,133,788,2012,Memphis,Grizzlies,MEM
O.J. Mayo,24,66,0,1771,300,736,0.408,100,275,0.364,200,461,0.434,0.476,133,172,0.773,30,180,210,169,71,23,124,137,833,2012,Memphis,Grizzlies,MEM
Tony Allen,30,58,57,1525,210,448,0.469,8,26,0.308,202,422,0.479,0.478,140,175,0.8,98,135,233,79,104,33,94,142,568,2012,Memphis,Grizzlies,MEM
Marreese Speights,24,60,54,1345,221,488,0.453,0,3,0.0,221,485,0.456,0.453,84,109,0.771,133,241,374,48,21,29,74,147,526,2012,Memphis,Grizzlies,MEM
Dante Cunningham,24,64,5,1124,144,279,0.516,0,2,0.0,144,277,0.52,0.516,45,69,0.652,91,155,246,37,42,34,29,98,333,2012,Memphis,Grizzlies,MEM
Quincy Pondexter,23,64,8,1002,108,239,0.452,22,73,0.301,86,166,0.518,0.498,33,53,0.623,55,71,126,27,27,5,30,90,271,2012,Memphis,Grizzlies,MEM
Zach Randolph,30,28,8,735,132,285,0.463,2,8,0.25,130,277,0.469,0.467,58,88,0.659,78,147,225,48,21,4,40,57,324,2012,Memphis,Grizzlies,MEM
Jeremy Pargo,25,44,5,424,50,150,0.333,10,38,0.263,40,112,0.357,0.367,16,27,0.593,12,25,37,55,15,0,46,46,126,2012,Memphis,Grizzlies,MEM
Sam Young,26,21,2,240,32,83,0.386,0,9,0.0,32,74,0.432,0.386,10,12,0.833,14,27,41,9,11,2,9,12,74,2012,Memphis,Grizzlies,MEM
Josh Selby,20,28,0,237,25,72,0.347,2,15,0.133,23,57,0.404,0.361,11,14,0.786,2,13,15,30,7,0,29,17,63,2012,Memphis,Grizzlies,MEM
Gilbert Arenas,30,17,0,211,26,64,0.406,13,39,0.333,13,25,0.52,0.508,7,10,0.7,2,16,18,18,11,1,12,35,72,2012,Memphis,Grizzlies,MEM
Hamed Haddadi,26,35,0,206,26,48,0.542,0,1,0.0,26,47,0.553,0.542,18,26,0.692,28,43,71,8,1,26,21,43,70,2012,Memphis,Grizzlies,MEM
